time[epoch],x_enc,y_enc,x_pll,y_pll,dx_pll,dy_pll,ddx_imu,ddy_imu,ddz_imu,temp
1634656651.8427362,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.004787280224263668,0.011694460175931454,-0.014585604891180992,272
1634656651.8446982,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.002393640112131834,0.0068175033666193485,-0.019281495362520218,272
1634656651.8467681,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.011968200094997883,-0.010025514289736748,-0.02375105395913124,272
1634656651.8489869,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.01675548031926155,-0.0023932119365781546,4.526659176917747e-05,272
1634656651.850729,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.014361840672791004,-0.014540338888764381,-0.00930124893784523,272
1634656651.85294,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.0,-0.009437048807740211,0.007360702380537987,272
1634656651.8548841,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.0,0.009482314810156822,-0.004967490676790476,272
1634656651.856954,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.007180920336395502,0.014359272085130215,-0.00027159953606314957,272
1634656651.859553,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.009574560448527336,-0.009572847746312618,0.00018106636707670987,272
1634656651.860672,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.004787280224263668,-9.053318353835493e-05,-0.004786423873156309,272
1634656651.862842,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.002393640112131834,-0.0028458780143409967,-0.023886853829026222,272
1634656651.8650339,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.01675548031926155,-0.0026195449754595757,-0.011920792981982231,272
1634656651.8666828,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.009574560448527336,-0.019145695492625237,0.00036213273415341973,272
1634656651.868949,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.009574560448527336,-0.01684301719069481,-0.004469558130949736,272
1634656651.870914,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.009574560448527336,0.021810507401823997,0.013951873406767845,272
1634656651.87299,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.009574560448527336,0.002483745338395238,0.004741157405078411,272
1634656651.8750012,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.002393640112131834,-0.007089103106409311,0.0049222237430512905,272
1634656651.876971,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.002393640112131834,-0.009844447486102581,-0.014178206212818623,272
1634656651.878707,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.007180920336395502,0.004469558130949736,-0.01684301719069481,272
1634656651.8810859,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.014361840672791004,9.053318353835493e-05,0.004786423873156309,272
1634656651.882793,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.009574560448527336,-0.004741157405078411,0.002483745338395238,272
1634656651.885205,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.0,-0.0068627698346972466,0.01688828319311142,272
1634656651.8869,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.004787280224263668,-0.007315435912460089,-0.007043836172670126,272
1634656651.888721,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.011968200094997883,-0.016797751188278198,-0.0020763459615409374,272
1634656651.8911529,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.011968200094997883,0.00013579976803157479,0.007179636042565107,272
1634656651.892739,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.0,-0.007270169444382191,-0.004650624468922615,272
1634656651.8947232,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.019149120897054672,-0.0023932119365781546,4.526659176917747e-05,272
1634656651.896714,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.004787280224263668,0.0,0.0,272
1634656651.898846,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.0,0.007043836172670126,-0.007315435912460089,272
1634656651.900915,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.021542759612202644,0.02609899826347828,-0.012463992461562157,272
1634656651.902664,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.014361840672791004,-0.004967490676790476,-0.009482314810156822,272
1634656651.90479,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.0,0.01223765965551138,0.014132939279079437,272
1634656651.9070778,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.026330040767788887,0.004560091067105532,-0.012056592851877213,272
1634656651.909013,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.011968200094997883,4.526659176917747e-05,0.0023932119365781546,272
1634656651.9107032,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.0,-4.526659176917747e-05,-0.0023932119365781546,272
1634656651.9127529,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.007180920336395502,-0.00460535753518343,0.009663381613790989,272
1634656651.914718,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.014361840672791004,0.011920792981982231,-0.0026195449754595757,272
1634656651.916822,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.004787280224263668,0.0,0.0,272
1634656651.9187388,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.014361840672791004,0.007224902976304293,0.002257412299513817,272
1634656651.920758,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.004787280224263668,0.00022633295156992972,0.011966059915721416,272
1634656651.9229388,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.019149120897054672,-0.014449805952608585,-0.004514824599027634,272
1634656651.925198,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.004787280224263668,-0.012011325918138027,-0.002166879130527377,272
1634656651.926729,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.009574560448527336,0.0097086476162076,0.006998569704592228,272
1634656651.928979,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.01675548031926155,0.014223472215235233,-0.00745123578235507,272
1634656651.930997,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.011968200094997883,-4.526659176917747e-05,-0.0023932119365781546,272
1634656651.932717,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.021542759612202644,4.526659176917747e-05,0.0023932119365781546,272
1634656651.934797,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.021542759612202644,-0.009844447486102581,-0.014178206212818623,272
1634656651.9369678,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.002393640112131834,-0.00934651494026184,0.012147125788033009,272
1634656651.939049,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.026330040767788887,0.007043836172670126,-0.007315435912460089,272
1634656651.941092,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.01675548031926155,0.007405969314277172,0.011830260045826435,272
1634656651.942961,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.009574560448527336,-0.007270169444382191,-0.004650624468922615,272
1634656651.9447591,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.007180920336395502,-0.007043836172670126,0.007315435912460089,272
1634656651.94682,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.011968200094997883,0.0,0.0,272
1634656651.948767,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.004787280224263668,-0.00036213273415341973,-0.019145695492625237,272
1634656651.950933,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.004787280224263668,0.0026195449754595757,0.011920792981982231,272
1634656651.952926,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.004787280224263668,-0.00036213273415341973,-0.019145695492625237,272
1634656651.9549701,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.01675548031926155,-0.004469558130949736,0.01684301719069481,272
1634656651.957168,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.004787280224263668,-0.002166879130527377,0.012011325918138027,272
1634656651.959088,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.007180920336395502,-0.0019405462080612779,0.023977385833859444,272
1634656651.960785,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.004787280224263668,-0.014132939279079437,0.01223765965551138,272
1634656651.963017,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.002393640112131834,0.00013579976803157479,0.007179636042565107,272
1634656651.96496,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.004787280224263668,-0.009572847746312618,0.00018106636707670987,272
1634656651.966858,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.002393640112131834,4.526659176917747e-05,0.0023932119365781546,272
1634656651.968995,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.002393640112131834,0.011920792981982231,-0.0026195449754595757,272
1634656651.9709718,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.004787280224263668,-0.009572847746312618,0.00018106636707670987,272
1634656651.97313,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.021542759612202644,-0.021538907662034035,0.00040739928954280913,272
1634656651.9750972,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.01675548031926155,-0.004695890937000513,0.0048769572749733925,272
1634656651.977013,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.007180920336395502,-0.023977385833859444,-0.0019405462080612779,272
1634656651.978982,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.009574560448527336,-0.009391781874001026,0.009753914549946785,272
1634656651.980963,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.002393640112131834,-0.014132939279079437,0.01223765965551138,272
1634656651.982976,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.004787280224263668,0.0,0.0,272
1634656651.984844,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.01675548031926155,-0.014495071955025196,-0.006908036768436432,272
1634656651.986845,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.019149120897054672,-0.0020763459615409374,0.016797751188278198,272
1634656651.988801,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.0,0.0023932119365781546,-4.526659176917747e-05,272
1634656651.990956,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.002393640112131834,-0.0028458780143409967,-0.023886853829026222,272
1634656651.9931562,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.002393640112131834,0.004650624468922615,-0.007270169444382191,272
1634656651.995023,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.011968200094997883,0.004786423873156309,-9.053318353835493e-05,272
1634656651.996762,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.002393640112131834,-0.007315435912460089,-0.007043836172670126,272
1634656651.9990249,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.002393640112131834,0.009663381613790989,0.00460535753518343,272
1634656652.000861,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.002393640112131834,-0.02609899826347828,0.012463992461562157,272
1634656652.002731,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.004787280224263668,-0.004695890937000513,0.0048769572749733925,272
1634656652.004693,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.01675548031926155,-0.004967490676790476,-0.009482314810156822,272
1634656652.0068421,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.004787280224263668,-0.014223472215235233,0.00745123578235507,272
1634656652.009305,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.011968200094997883,-0.011920792981982231,0.0026195449754595757,272
1634656652.010817,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.023936400189995766,-0.009663381613790989,-0.00460535753518343,272
1634656652.012989,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.0,-0.009844447486102581,-0.014178206212818623,272
1634656652.0148191,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.002393640112131834,0.0144045390188694,0.0021216124296188354,272
1634656652.016833,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.023936400189995766,0.0048316908068954945,0.002302678767591715,272
1634656652.0189939,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.004787280224263668,0.007179636042565107,-0.00013579976803157479,272
1634656652.021027,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.002393640112131834,-0.007134369574487209,0.002529011806473136,272
1634656652.023127,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.004787280224263668,0.00013579976803157479,0.007179636042565107,272
1634656652.024841,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.0,-0.014585604891180992,-0.011694460175931454,272
1634656652.026767,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.002393640112131834,-0.012101859785616398,-0.00695330323651433,272
1634656652.028786,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.011968200094997883,-0.014495071955025196,-0.006908036768436432,272
1634656652.030787,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.01675548031926155,-0.00036213273415341973,-0.019145695492625237,272
1634656652.032754,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.014361840672791004,-0.007134369574487209,0.002529011806473136,272
1634656652.034857,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.019149120897054672,0.017159882932901382,0.021222040057182312,272
1634656652.036692,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.023936400189995766,-0.0023479454685002565,0.0024384786374866962,272
1634656652.0393448,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.01675548031926155,0.01684301719069481,0.004469558130949736,272
1634656652.040788,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.0,-0.007089103106409311,0.0049222237430512905,272
1634656652.042769,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.019149120897054672,9.053318353835493e-05,0.004786423873156309,272
1634656652.044926,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.01675548031926155,0.00045266590313985944,0.023932119831442833,272
1634656652.047136,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.009574560448527336,-0.007360702380537987,-0.009437048807740211,272
1634656652.0487978,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.002393640112131834,9.053318353835493e-05,0.004786423873156309,272
1634656652.051062,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.009574560448527336,-0.0020310792606323957,0.019190963357686996,272
1634656652.053034,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.004787280224263668,-0.009572847746312618,0.00018106636707670987,272
1634656652.055098,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.004787280224263668,-0.014268739148974419,0.005058023612946272,272
1634656652.057167,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.009574560448527336,-0.014495071955025196,-0.006908036768436432,272
1634656652.0594702,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.007180920336395502,0.0048316908068954945,0.002302678767591715,272
1634656652.060745,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.009574560448527336,-0.00979918148368597,-0.01178499311208725,272
1634656652.062759,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.002393640112131834,0.012011325918138027,0.002166879130527377,272
1634656652.0651011,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.002393640112131834,-0.011966059915721416,0.00022633295156992972,272
1634656652.066993,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.014361840672791004,-0.023932119831442833,0.00045266590313985944,272
1634656652.069055,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.002393640112131834,-0.021538907662034035,0.00040739928954280913,272
1634656652.071177,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.011968200094997883,-0.00045266590313985944,-0.023932119831442833,272
1634656652.073575,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.014361840672791004,-0.002483745338395238,-0.004741157405078411,272
1634656652.074996,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.011968200094997883,-0.00013579976803157479,-0.007179636042565107,272
1634656652.0768309,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.009574560448527336,-0.007315435912460089,-0.007043836172670126,272
1634656652.079202,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.01675548031926155,0.007360702380537987,0.009437048807740211,272
1634656652.081169,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.019149120897054672,-0.002483745338395238,-0.004741157405078411,272
1634656652.082768,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.01675548031926155,0.0144045390188694,0.0021216124296188354,272
1634656652.0851378,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.002393640112131834,-0.014676138758659363,-0.016480883583426476,272
1634656652.088657,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.002393640112131834,-0.005012757144868374,-0.01187552697956562,272
1634656652.091208,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,-0.004787280224263668,-0.004967490676790476,-0.009482314810156822,272
1634656652.092865,-0.0009809808107092977,0.25014790892601013,-4.8470086767338216e-05,0.25019505620002747,0.0,0.0,0.0,-0.002483745338395238,-0.004741157405078411,272
