time[epoch],yaw[counts],pitch[counts],x[m],y[m],dx[m/s],dy[m/s],ddx[g],ddy[g],ddz[g]
1629210321.055007,-31,-6,-0.030404716730117798,-0.00502524571493268,2.9025008529970364e-07,-8.532005267625209e-06,0.9592249989509583,0.006709999870508909,-0.03873499855399132
1629210321.056531,-31,-6,-0.030404716730117798,-0.005025262013077736,2.9025008529970364e-07,-8.532005267625209e-06,0.9580050110816956,0.007319999858736992,-0.04050400108098984
1629210321.057327,-31,-6,-0.030404716730117798,-0.005025277379900217,2.9025008529970364e-07,-8.532005267625209e-06,0.9576999545097351,0.007319999858736992,-0.04050400108098984
1629210321.0583858,-31,-6,-0.030404716730117798,-0.0050252932123839855,2.9025008529970364e-07,-8.532005267625209e-06,0.9605669975280762,0.007807999849319458,-0.042089998722076416
1629210321.059361,-31,-6,-0.030404716730117798,-0.005025308579206467,2.9025008529970364e-07,-8.532005267625209e-06,0.9567239880561829,0.008295999839901924,-0.03885699808597565
1629210321.060339,-31,-6,-0.030404716730117798,-0.005025323946028948,2.9025008529970364e-07,-8.532005267625209e-06,0.9562360048294067,0.007991000078618526,-0.040442999452352524
1629210321.061253,-31,-6,-0.030404716730117798,-0.005025339778512716,2.9025008529970364e-07,-8.532005267625209e-06,0.9605669975280762,0.006404999643564224,-0.03794199973344803
1629210321.062325,-31,-6,-0.030404716730117798,-0.005025356076657772,2.9025008529970364e-07,-8.532005267625209e-06,0.959041953086853,0.007563999854028225,-0.03983299806714058
1629210321.063352,-31,-6,-0.030404716730117798,-0.005025370977818966,2.9025008529970364e-07,-8.532005267625209e-06,0.9561749696731567,0.00597799988463521,-0.041784998029470444
1629210321.064358,-31,-6,-0.030404716730117798,-0.005025386810302734,2.9025008529970364e-07,-8.532005267625209e-06,0.9602009654045105,0.006831999868154526,-0.03891799971461296
1629210321.065382,-31,-6,-0.030404716730117798,-0.0050254021771252155,2.9025008529970364e-07,-8.532005267625209e-06,0.9612379670143127,0.006648999638855457,-0.03891799971461296
1629210321.066408,-31,-6,-0.030404716730117798,-0.005025417543947697,2.9025008529970364e-07,-8.532005267625209e-06,0.9603229761123657,0.006404999643564224,-0.04001599922776222
1629210321.0674078,-31,-6,-0.030404716730117798,-0.0050254338420927525,2.9025008529970364e-07,-8.532005267625209e-06,0.9547719955444336,0.005916999652981758,-0.038002997636795044
1629210321.068383,-31,-6,-0.030404716730117798,-0.005025448743253946,2.9025008529970364e-07,-8.532005267625209e-06,0.9605059623718262,0.004940999671816826,-0.03946699947118759
1629210321.069315,-31,-6,-0.030404716730117798,-0.005025464575737715,2.9025008529970364e-07,-8.532005267625209e-06,0.9597739577293396,0.004940999671816826,-0.03916199877858162
1629210321.070276,-31,-6,-0.030404716730117798,-0.005025480408221483,2.9025008529970364e-07,-8.532005267625209e-06,0.9543449878692627,0.005307000130414963,-0.03916199877858162
1629210321.071264,-31,-6,-0.030404716730117798,-0.005025495775043964,2.9025008529970364e-07,-8.532005267625209e-06,0.9585539698600769,0.006039000116288662,-0.03934499993920326
1629210321.072065,-31,-6,-0.030404716730117798,-0.005025511607527733,2.9025008529970364e-07,-8.532005267625209e-06,0.9585539698600769,0.006039000116288662,-0.03934499993920326
1629210321.073364,-31,-6,-0.030404716730117798,-0.005025526974350214,2.9025008529970364e-07,-8.532005267625209e-06,0.9582489728927612,0.006465999875217676,-0.041418999433517456
1629210321.074,-31,-6,-0.030404716730117798,-0.005025542341172695,2.9025008529970364e-07,-8.532005267625209e-06,0.9582489728927612,0.006465999875217676,-0.041418999433517456
1629210321.075378,-31,-6,-0.030404716730117798,-0.005025558173656464,2.9025008529970364e-07,-8.532005267625209e-06,0.9555040001869202,0.007747000083327293,-0.04025999829173088
1629210321.0760498,-31,-6,-0.030404716730117798,-0.005025573540478945,2.9025008529970364e-07,-8.532005267625209e-06,0.9555040001869202,0.007747000083327293,-0.04025999829173088
1629210321.07727,-31,-6,-0.030404716730117798,-0.0050255898386240005,2.9025008529970364e-07,-8.532005267625209e-06,0.9587979912757874,0.007747000083327293,-0.04105300083756447
1629210321.078058,-31,-6,-0.030404716730117798,-0.005025604739785194,2.9025008529970364e-07,-8.532005267625209e-06,0.9587979912757874,0.007747000083327293,-0.04105300083756447
1629210321.079375,-31,-6,-0.030404716730117798,-0.00502562103793025,2.9025008529970364e-07,-8.532005267625209e-06,0.9566629528999329,0.009211000055074692,-0.041784998029470444
1629210321.0803509,-31,-6,-0.030404716730117798,-0.005025635939091444,2.9025008529970364e-07,-8.532005267625209e-06,0.9599570035934448,0.006953999865800142,-0.04025999829173088
1629210321.081335,-31,-6,-0.030404716730117798,-0.0050256522372365,2.9025008529970364e-07,-8.532005267625209e-06,0.9555040001869202,0.007563999854028225,-0.04312700033187866
1629210321.0823839,-31,-6,-0.030404716730117798,-0.005025667604058981,2.9025008529970364e-07,-8.532005267625209e-06,0.9585539698600769,0.007015000097453594,-0.037636999040842056
1629210321.083406,-31,-6,-0.030404716730117798,-0.005025682970881462,2.9025008529970364e-07,-8.532005267625209e-06,0.9575169682502747,0.007319999858736992,-0.037758998572826385
1629210321.084345,-31,-6,-0.030404716730117798,-0.0050256988033652306,2.9025008529970364e-07,-8.532005267625209e-06,0.9607499837875366,0.007563999854028225,-0.042211998254060745
1629210321.085252,-31,-6,-0.030404716730117798,-0.005025714170187712,2.9025008529970364e-07,-8.532005267625209e-06,0.9589809775352478,0.007015000097453594,-0.042089998722076416
1629210321.0863209,-31,-6,-0.030404716730117798,-0.00502573000267148,2.9025008529970364e-07,-8.532005267625209e-06,0.9558699727058411,0.006160999648272991,-0.036538999527692795
1629210321.087413,-31,-6,-0.030404716730117798,-0.005025745835155249,2.9025008529970364e-07,-8.532005267625209e-06,0.9602620005607605,0.009027999825775623,-0.03757599741220474
1629210321.088407,-31,-6,-0.030404716730117798,-0.00502576120197773,2.9025008529970364e-07,-8.532005267625209e-06,0.9582489728927612,0.00506300013512373,-0.041784998029470444
1629210321.089386,-31,-6,-0.030404716730117798,-0.005025777034461498,2.9025008529970364e-07,-8.532005267625209e-06,0.9567849636077881,0.008295999839901924,-0.038247000426054
1629210321.09041,-31,-6,-0.030404716730117798,-0.005025791935622692,2.9025008529970364e-07,-8.532005267625209e-06,0.9584929943084717,0.006953999865800142,-0.04056499898433685
1629210321.09132,-31,-6,-0.030404716730117798,-0.005025808233767748,2.9025008529970364e-07,-8.532005267625209e-06,0.9574559926986694,0.007075999863445759,-0.03995499759912491
1629210321.09235,-31,-6,-0.030404716730117798,-0.005025823600590229,2.9025008529970364e-07,-8.532005267625209e-06,0.9576999545097351,0.007259000092744827,-0.03983299806714058
1629210321.093274,-31,-6,-0.030404716730117798,-0.0050258394330739975,2.9025008529970364e-07,-8.532005267625209e-06,0.9584319591522217,0.006465999875217676,-0.038307998329401016
1629210321.0939798,-31,-6,-0.030404716730117798,-0.005025854799896479,2.9025008529970364e-07,-8.532005267625209e-06,0.9584319591522217,0.006465999875217676,-0.038307998329401016
1629210321.0952709,-31,-6,-0.030404716730117798,-0.005025870632380247,2.9025008529970364e-07,-8.532005267625209e-06,0.957211971282959,0.008051999844610691,-0.03995499759912491
1629210321.096024,-31,-6,-0.030404716730117798,-0.005025885999202728,2.9025008529970364e-07,-8.532005267625209e-06,0.957211971282959,0.008051999844610691,-0.03995499759912491
1629210321.0973701,-31,-6,-0.030404716730117798,-0.005025901366025209,2.9025008529970364e-07,-8.532005267625209e-06,0.9592249989509583,0.008600999601185322,-0.03995499759912491
1629210321.097983,-31,-6,-0.030404716730117798,-0.005025917198508978,2.9025008529970364e-07,-8.532005267625209e-06,0.9592249989509583,0.008600999601185322,-0.03995499759912491
1629210321.099359,-31,-6,-0.030404716730117798,-0.005025932565331459,2.9025008529970364e-07,-8.532005267625209e-06,0.9566629528999329,0.006099999882280827,-0.038307998329401016
1629210321.100341,-31,-6,-0.030404716730117798,-0.0050259483978152275,2.9025008529970364e-07,-8.532005267625209e-06,0.9586759805679321,0.006099999882280827,-0.038307998329401016
1629210321.101403,-31,-6,-0.030404716730117798,-0.005025963764637709,2.9025008529970364e-07,-8.532005267625209e-06,0.9575169682502747,0.007259000092744827,-0.04135799780488014
1629210321.102326,-31,-6,-0.030404716730117798,-0.0050259800627827644,2.9025008529970364e-07,-8.532005267625209e-06,0.9566019773483276,0.008051999844610691,-0.03660000115633011
1629210321.103254,-31,-6,-0.030404716730117798,-0.005025994963943958,2.9025008529970364e-07,-8.532005267625209e-06,0.9577609896659851,0.006648999638855457,-0.035746000707149506
1629210321.1043708,-31,-6,-0.030404716730117798,-0.005026011262089014,2.9025008529970364e-07,-8.532005267625209e-06,0.9547109603881836,0.007075999863445759,-0.03849099949002266
1629210321.105352,-31,-6,-0.030404716730117798,-0.005026026163250208,2.9025008529970364e-07,-8.532005267625209e-06,0.957211971282959,0.007136999629437923,-0.04227299988269806
1629210321.1063402,-31,-6,-0.030404716730117798,-0.005026041995733976,2.9025008529970364e-07,-8.532005267625209e-06,0.9569680094718933,0.005795000120997429,-0.04129699990153313
1629210321.1073909,-31,-6,-0.030404716730117798,-0.005026057828217745,2.9025008529970364e-07,-8.532005267625209e-06,0.9583709836006165,0.007868999615311623,-0.03580699861049652
1629210321.108348,-31,-6,-0.030404716730117798,-0.005026073195040226,2.9025008529970364e-07,-8.532005267625209e-06,0.9579439759254456,0.0076859998516738415,-0.03903999924659729
1629210321.109347,-31,-6,-0.030404716730117798,-0.0050260890275239944,2.9025008529970364e-07,-8.532005267625209e-06,0.9576389789581299,0.0073809996247291565,-0.040442999452352524
1629210321.110253,-31,-6,-0.030404716730117798,-0.005026104394346476,2.9025008529970364e-07,-8.532005267625209e-06,0.9569069743156433,0.004879999905824661,-0.038429997861385345
1629210321.111292,-31,-6,-0.030404716730117798,-0.005026119761168957,2.9025008529970364e-07,-8.532005267625209e-06,0.9584319591522217,0.0073809996247291565,-0.04172400012612343
1629210321.112428,-31,-6,-0.030404716730117798,-0.0050261360593140125,2.9025008529970364e-07,-8.532005267625209e-06,0.954954981803894,0.007075999863445759,-0.04123599827289581
1629210321.113347,-31,-6,-0.030404716730117798,-0.005026150960475206,2.9025008529970364e-07,-8.532005267625209e-06,0.9568459987640381,0.007075999863445759,-0.03849099949002266
1629210321.114368,-31,-6,-0.030404716730117798,-0.005026167258620262,2.9025008529970364e-07,-8.532005267625209e-06,0.9554429650306702,0.00634399987757206,-0.04190699756145477
1629210321.114982,-31,-6,-0.030404716730117798,-0.005026182159781456,2.9025008529970364e-07,-8.532005267625209e-06,0.9554429650306702,0.00634399987757206,-0.04190699756145477
1629210321.1163929,-31,-6,-0.030404716730117798,-0.005026198457926512,2.9025008529970364e-07,-8.532005267625209e-06,0.9609329700469971,0.004940999671816826,-0.03916199877858162
1629210321.1169999,-31,-6,-0.030404716730117798,-0.005026213824748993,2.9025008529970364e-07,-8.532005267625209e-06,0.9609329700469971,0.004940999671816826,-0.03916199877858162
1629210321.118355,-31,-6,-0.030404716730117798,-0.005026229657232761,2.9025008529970364e-07,-8.532005267625209e-06,0.9563579559326172,0.005001999903470278,-0.03989399969577789
1629210321.119002,-31,-6,-0.030404716730117798,-0.0050262450240552425,2.9025008529970364e-07,-8.532005267625209e-06,0.9563579559326172,0.005001999903470278,-0.03989399969577789
1629210321.120384,-31,-6,-0.030404716730117798,-0.005026260390877724,2.9025008529970364e-07,-8.532005267625209e-06,0.9556260108947754,0.006709999870508909,-0.040748000144958496
1629210321.1210098,-31,-6,-0.030404716730117798,-0.005026276223361492,2.9025008529970364e-07,-8.532005267625209e-06,0.9556260108947754,0.006709999870508909,-0.040748000144958496
1629210321.122358,-31,-6,-0.030404716730117798,-0.005026292055845261,2.9025008529970364e-07,-8.532005267625209e-06,0.9594689607620239,0.00506300013512373,-0.04227299988269806
1629210321.123338,-31,-6,-0.030404716730117798,-0.005026307422667742,2.9025008529970364e-07,-8.532005267625209e-06,0.9584929943084717,0.008844999596476555,-0.037758998572826385
1629210321.124351,-31,-6,-0.030404716730117798,-0.005026322789490223,2.9025008529970364e-07,-8.532005267625209e-06,0.9580659866333008,0.0056119998916983604,-0.04263899847865105
1629210321.125341,-31,-6,-0.030404716730117798,-0.005026338156312704,2.9025008529970364e-07,-8.532005267625209e-06,0.9579439759254456,0.005184999667108059,-0.03873499855399132
1629210321.1263459,-31,-6,-0.030404716730117798,-0.0050263539887964725,2.9025008529970364e-07,-8.532005267625209e-06,0.9569069743156433,0.009638000279664993,-0.037636999040842056
1629210321.127371,-31,-6,-0.030404716730117798,-0.005026370286941528,2.9025008529970364e-07,-8.532005267625209e-06,0.9597739577293396,0.006221999879926443,-0.0386740006506443
1629210321.128354,-31,-6,-0.030404716730117798,-0.005026385188102722,2.9025008529970364e-07,-8.532005267625209e-06,0.9569680094718933,0.007319999858736992,-0.04294399917125702
1629210321.1293492,-31,-6,-0.030404716730117798,-0.005026401020586491,2.9025008529970364e-07,-8.532005267625209e-06,0.9576389789581299,0.008479000069200993,-0.03806399926543236
1629210321.1303759,-31,-6,-0.030404716730117798,-0.005026416387408972,2.9025008529970364e-07,-8.532005267625209e-06,0.9602009654045105,0.008539999835193157,-0.038307998329401016
1629210321.131331,-31,-6,-0.030404716730117798,-0.00502643221989274,2.9025008529970364e-07,-8.532005267625209e-06,0.9574559926986694,0.006160999648272991,-0.03806399926543236
1629210321.132374,-31,-6,-0.030404716730117798,-0.005026448052376509,2.9025008529970364e-07,-8.532005267625209e-06,0.9564189910888672,0.006527000106871128,-0.04001599922776222
1629210321.133365,-31,-6,-0.030404716730117798,-0.00502646341919899,2.9025008529970364e-07,-8.532005267625209e-06,0.9611159563064575,0.008539999835193157,-0.03714900091290474
1629210321.134398,-31,-6,-0.030404716730117798,-0.005026478786021471,2.9025008529970364e-07,-8.532005267625209e-06,0.9573949575424194,0.00890599936246872,-0.03714900091290474
1629210321.135381,-31,-6,-0.030404716730117798,-0.0050264946185052395,2.9025008529970364e-07,-8.532005267625209e-06,0.9586150050163269,0.010247999802231789,-0.0373929999768734
1629210321.136241,-31,-6,-0.030404716730117798,-0.005026509985327721,2.9025008529970364e-07,-8.532005267625209e-06,0.9605059623718262,0.008662000298500061,-0.03849099949002266
1629210321.136993,-31,-6,-0.030404716730117798,-0.005026526283472776,2.9025008529970364e-07,-8.532005267625209e-06,0.9605059623718262,0.008662000298500061,-0.03849099949002266
1629210321.13836,-31,-6,-0.030404716730117798,-0.00502654118463397,2.9025008529970364e-07,-8.532005267625209e-06,0.9576999545097351,0.008662000298500061,-0.04001599922776222
1629210321.139008,-31,-6,-0.030404716730117798,-0.005026557482779026,2.9025008529970364e-07,-8.532005267625209e-06,0.9576999545097351,0.008662000298500061,-0.04001599922776222
1629210321.140359,-31,-6,-0.030404716730117798,-0.00502657238394022,2.9025008529970364e-07,-8.532005267625209e-06,0.9564189910888672,0.007075999863445759,-0.041662998497486115
1629210321.141004,-31,-6,-0.030404716730117798,-0.005026588682085276,2.9025008529970364e-07,-8.532005267625209e-06,0.9564189910888672,0.007075999863445759,-0.041662998497486115
1629210321.142384,-31,-6,-0.030404716730117798,-0.005026604048907757,2.9025008529970364e-07,-8.532005267625209e-06,0.9583709836006165,0.006709999870508909,-0.04001599922776222
1629210321.143361,-31,-6,-0.030404716730117798,-0.005026619415730238,2.9025008529970364e-07,-8.532005267625209e-06,0.9566019773483276,0.006709999870508909,-0.04001599922776222
1629210321.1442938,-31,-6,-0.030404716730117798,-0.005026635248214006,2.9025008529970364e-07,-8.532005267625209e-06,0.9587369561195374,0.005733999889343977,-0.037209998816251755
1629210321.145351,-31,-6,-0.030404716730117798,-0.005026650615036488,2.9025008529970364e-07,-8.532005267625209e-06,0.9592249989509583,0.007136999629437923,-0.040199000388383865
1629210321.1463602,-31,-6,-0.030404716730117798,-0.005026666447520256,2.9025008529970364e-07,-8.532005267625209e-06,0.9602620005607605,0.005367999896407127,-0.04263899847865105
1629210321.147388,-31,-6,-0.030404716730117798,-0.0050266822800040245,2.9025008529970364e-07,-8.532005267625209e-06,0.9576999545097351,0.006527000106871128,-0.03684400022029877
1629210321.148334,-31,-6,-0.030404716730117798,-0.005026697181165218,2.9025008529970364e-07,-8.532005267625209e-06,0.9564189910888672,0.006709999870508909,-0.038429997861385345
1629210321.1493518,-31,-6,-0.030404716730117798,-0.005026713479310274,2.9025008529970364e-07,-8.532005267625209e-06,0.9571509957313538,0.00750300008803606,-0.04379799962043762
1629210321.1503942,-31,-6,-0.030404716730117798,-0.005026728380471468,2.9025008529970364e-07,-8.532005267625209e-06,0.9586759805679321,0.00823500007390976,-0.04105300083756447
1629210321.151351,-31,-6,-0.030404716730117798,-0.005026744678616524,2.9025008529970364e-07,-8.532005267625209e-06,0.9569069743156433,0.008479000069200993,-0.03879600018262863
1629210321.152364,-31,-6,-0.030404716730117798,-0.005026760045439005,2.9025008529970364e-07,-8.532005267625209e-06,0.9566629528999329,0.007563999854028225,-0.041418999433517456
1629210321.153358,-31,-6,-0.030404716730117798,-0.005026775412261486,2.9025008529970364e-07,-8.532005267625209e-06,0.9573339819908142,0.007136999629437923,-0.03836899995803833
1629210321.154346,-31,-6,-0.030404716730117798,-0.0050267912447452545,2.9025008529970364e-07,-8.532005267625209e-06,0.958126962184906,0.00689299963414669,-0.03891799971461296
1629210321.155352,-31,-6,-0.030404716730117798,-0.005026807077229023,2.9025008529970364e-07,-8.532005267625209e-06,0.9573949575424194,0.006160999648272991,-0.04123599827289581
1629210321.156367,-31,-6,-0.030404716730117798,-0.005026822444051504,2.9025008529970364e-07,-8.532005267625209e-06,0.9567239880561829,0.007441999856382608,-0.04300500079989433
1629210321.157467,-31,-6,-0.030404716730117798,-0.005026837810873985,2.9025008529970364e-07,-8.532005267625209e-06,0.9575780034065247,0.00823500007390976,-0.03861299902200699
1629210321.157987,-31,-6,-0.030404716730117798,-0.005026853643357754,2.9025008529970364e-07,-8.532005267625209e-06,0.9575780034065247,0.00823500007390976,-0.03861299902200699
1629210321.159349,-31,-6,-0.030404716730117798,-0.005026869010180235,2.9025008529970364e-07,-8.532005267625209e-06,0.9571509957313538,0.007441999856382608,-0.03836899995803833
1629210321.159987,-31,-6,-0.030404716730117798,-0.005026884842664003,2.9025008529970364e-07,-8.532005267625209e-06,0.9571509957313538,0.007441999856382608,-0.03836899995803833
1629210321.161412,-31,-6,-0.030404716730117798,-0.0050269002094864845,2.9025008529970364e-07,-8.532005267625209e-06,0.9578830003738403,0.009150000289082527,-0.038307998329401016
1629210321.161994,-31,-6,-0.030404716730117798,-0.00502691650763154,2.9025008529970364e-07,-8.532005267625209e-06,0.9578830003738403,0.009150000289082527,-0.038307998329401016
1629210321.163363,-31,-6,-0.030404716730117798,-0.005026931408792734,2.9025008529970364e-07,-8.532005267625209e-06,0.9578830003738403,0.00823500007390976,-0.03684400022029877
1629210321.163999,-31,-6,-0.030404716730117798,-0.00502694770693779,2.9025008529970364e-07,-8.532005267625209e-06,0.9578830003738403,0.00823500007390976,-0.03684400022029877
1629210321.1654441,-31,-6,-0.030404716730117798,-0.005026962608098984,2.9025008529970364e-07,-8.532005267625209e-06,0.9562360048294067,0.007259000092744827,-0.04080899804830551
1629210321.166362,-31,-6,-0.030404716730117798,-0.005026978440582752,2.9025008529970364e-07,-8.532005267625209e-06,0.9589200019836426,0.00890599936246872,-0.04263899847865105
1629210321.167362,-31,-6,-0.030404716730117798,-0.005026994273066521,2.9025008529970364e-07,-8.532005267625209e-06,0.9575169682502747,0.007807999849319458,-0.03940599784255028
1629210321.1683662,-31,-6,-0.030404716730117798,-0.005027009639889002,2.9025008529970364e-07,-8.532005267625209e-06,0.954954981803894,0.008600999601185322,-0.037331998348236084
1629210321.1692438,-31,-6,-0.030404716730117798,-0.00502702547237277,2.9025008529970364e-07,-8.532005267625209e-06,0.9592249989509583,0.008051999844610691,-0.03940599784255028
1629210321.1703591,-31,-6,-0.030404716730117798,-0.0050270408391952515,2.9025008529970364e-07,-8.532005267625209e-06,0.9608719944953918,0.008112999610602856,-0.04068699851632118
1629210321.171391,-31,-6,-0.030404716730117798,-0.005027056206017733,2.9025008529970364e-07,-8.532005267625209e-06,0.9582489728927612,0.008479000069200993,-0.03690499812364578
1629210321.1724641,-31,-6,-0.030404716730117798,-0.005027072504162788,2.9025008529970364e-07,-8.532005267625209e-06,0.9559919834136963,0.008844999596476555,-0.037331998348236084
1629210321.173387,-31,-6,-0.030404716730117798,-0.005027087405323982,2.9025008529970364e-07,-8.532005267625209e-06,0.9587369561195374,0.0076249996200203896,-0.042882997542619705
1629210321.174368,-31,-6,-0.030404716730117798,-0.005027103703469038,2.9025008529970364e-07,-8.532005267625209e-06,0.958187997341156,0.010491999797523022,-0.04147999733686447
1629210321.175393,-31,-6,-0.030404716730117798,-0.005027118604630232,2.9025008529970364e-07,-8.532005267625209e-06,0.958187997341156,0.00634399987757206,-0.03757599741220474
1629210321.176345,-31,-6,-0.030404716730117798,-0.005027134902775288,2.9025008529970364e-07,-8.532005267625209e-06,0.9580659866333008,0.008844999596476555,-0.04294399917125702
1629210321.177375,-31,-6,-0.030404716730117798,-0.005027150269597769,2.9025008529970364e-07,-8.532005267625209e-06,0.9570899605751038,0.006465999875217676,-0.04105300083756447
1629210321.178376,-31,-6,-0.030404716730117798,-0.005027166102081537,2.9025008529970364e-07,-8.532005267625209e-06,0.9555649757385254,0.004575000144541264,-0.03891799971461296
1629210321.179399,-31,-6,-0.030404716730117798,-0.005027181468904018,2.9025008529970364e-07,-8.532005267625209e-06,0.9555040001869202,0.006771000102162361,-0.04056499898433685
1629210321.1800041,-31,-6,-0.030404716730117798,-0.0050271968357264996,2.9025008529970364e-07,-8.532005267625209e-06,0.9555040001869202,0.006771000102162361,-0.04056499898433685
1629210321.18138,-31,-6,-0.030404716730117798,-0.005027212668210268,2.9025008529970364e-07,-8.532005267625209e-06,0.9594689607620239,0.009211000055074692,-0.04013799875974655
1629210321.181965,-31,-6,-0.030404716730117798,-0.005027228035032749,2.9025008529970364e-07,-8.532005267625209e-06,0.9594689607620239,0.009211000055074692,-0.04013799875974655
1629210321.1834219,-31,-6,-0.030404716730117798,-0.005027243867516518,2.9025008529970364e-07,-8.532005267625209e-06,0.959102988243103,0.007807999849319458,-0.040991999208927155
1629210321.1839979,-31,-6,-0.030404716730117798,-0.005027259234338999,2.9025008529970364e-07,-8.532005267625209e-06,0.959102988243103,0.007807999849319458,-0.040991999208927155
1629210321.185375,-31,-6,-0.030404716730117798,-0.00502727460116148,2.9025008529970364e-07,-8.532005267625209e-06,0.9596520066261292,0.006039000116288662,-0.041784998029470444
1629210321.1864178,-31,-6,-0.030404716730117798,-0.005027290433645248,2.9025008529970364e-07,-8.532005267625209e-06,0.9565410017967224,0.006039000116288662,-0.041784998029470444
1629210321.187444,-31,-6,-0.030404716730117798,-0.005027306266129017,2.9025008529970364e-07,-8.532005267625209e-06,0.9571509957313538,0.007563999854028225,-0.037209998816251755
1629210321.188444,-31,-6,-0.030404716730117798,-0.005027321632951498,2.9025008529970364e-07,-8.532005267625209e-06,0.9594689607620239,0.0076859998516738415,-0.03983299806714058
1629210321.189377,-31,-6,-0.030404716730117798,-0.0050273374654352665,2.9025008529970364e-07,-8.532005267625209e-06,0.9568459987640381,0.005551000125706196,-0.042882997542619705
1629210321.190426,-31,-6,-0.030404716730117798,-0.00502735236659646,2.9025008529970364e-07,-8.532005267625209e-06,0.9586150050163269,0.008600999601185322,-0.03885699808597565
1629210321.191437,-31,-6,-0.030404716730117798,-0.005027368664741516,2.9025008529970364e-07,-8.532005267625209e-06,0.9587979912757874,0.008112999610602856,-0.040442999452352524
1629210321.1924422,-31,-6,-0.030404716730117798,-0.005027384497225285,2.9025008529970364e-07,-8.532005267625209e-06,0.9556869864463806,0.006771000102162361,-0.040320999920368195
1629210321.193429,-31,-6,-0.030404716730117798,-0.005027399864047766,2.9025008529970364e-07,-8.532005267625209e-06,0.9565410017967224,0.006648999638855457,-0.040077000856399536
1629210321.194371,-31,-6,-0.030404716730117798,-0.005027415230870247,2.9025008529970364e-07,-8.532005267625209e-06,0.9610549807548523,0.0076859998516738415,-0.04068699851632118
1629210321.195441,-31,-6,-0.030404716730117798,-0.005027431063354015,2.9025008529970364e-07,-8.532005267625209e-06,0.9569680094718933,0.008479000069200993,-0.039101000875234604
1629210321.196401,-31,-6,-0.030404716730117798,-0.0050274464301764965,2.9025008529970364e-07,-8.532005267625209e-06,0.9570289850234985,0.0076249996200203896,-0.03861299902200699
1629210321.197451,-31,-6,-0.030404716730117798,-0.005027462728321552,2.9025008529970364e-07,-8.532005267625209e-06,0.958187997341156,0.007929999381303787,-0.04129699990153313
1629210321.198426,-31,-6,-0.030404716730117798,-0.005027477629482746,2.9025008529970364e-07,-8.532005267625209e-06,0.9577609896659851,0.007319999858736992,-0.03983299806714058
1629210321.199462,-31,-6,-0.030404716730117798,-0.005027493927627802,2.9025008529970364e-07,-8.532005267625209e-06,0.9553209543228149,0.006709999870508909,-0.03971099853515625
1629210321.200434,-31,-6,-0.030404716730117798,-0.005027508828788996,2.9025008529970364e-07,-8.532005267625209e-06,0.9560529589653015,0.005428999662399292,-0.04013799875974655
1629210321.201015,-31,-6,-0.030404716730117798,-0.005027524661272764,2.9025008529970364e-07,-8.532005267625209e-06,0.9560529589653015,0.005428999662399292,-0.04013799875974655
